Mes,Dia,Año,Fecha,Número,Tipo de servicio,Situación reportada,area,Fecha de corte,Estado,Orden de trabajo generada,Demora en respuesta,LAT,LNG
7,26,2022,26/07/2022,12268,HABILITACIONES,Calidad de alimentos: posible intoxicación,DIRECCIÓN DE BROMATOLOGIA,28/07/2022,Finalizado,NO,2,-36.905.487,-60.306.679
7,27,2022,27/07/2022,12269,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,11/08/2022,FINALIZADO,NO,15,-36.924.416,-60.298.084
7,27,2022,27/07/2022,12270,HABILITACIONES,Falta de habilitación,DIRECCIÓN DE HABILITACIONES,27/07/2022,PROCESO,NO,0,-36.886.757,-60.329.372
7,28,2022,28/07/2022,12271,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,28/07/2022,PROCESO,NO,0,-36.908.936,-60.322.983
7,28,2022,28/07/2022,12272,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,11/08/2022,FINALIZADO,NO,14,-36.894.382,-60.308.567
7,28,2022,28/07/2022,12273,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,28/07/2022,PROCESO,NO,0,-36.878.506,-60.323.566
7,28,2022,28/07/2022,12274,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,FINALIZADO,NO,15,-36.878.700,-60.314.156
7,28,2022,28/07/2022,12275,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,28/07/2022,PROCESO,NO,0,-36.899.921,-60.321.468
7,28,2022,28/07/2022,12276,HABILITACIONES,Calidad de alimentos: venta de alimentos con fecha caducada,DIRECCIÓN DE BROMATOLOGIA,01/08/2022,Finalizado,NO,4,-36.906.616,-60.313.232
7,28,2022,28/07/2022,12277,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,28/07/2022,PROCESO,NO,0,-36.876.308,-60.328.869
7,28,2022,28/07/2022,12278,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,16/08/2022,FINALIZADO,NO,19,-36.888.035,-60.300.133
7,29,2022,29/07/2022,12279,ZOONOSIS,Otra situación no contemplada,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,FINALIZADO,NO,14,-36.901.867,-60.300.190
7,29,2022,29/07/2022,12280,ZOONOSIS,Animales domésticos: crianza inadecuada,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,FINALIZADO,NO,14,-36.914.028,-60.320.911
7,29,2022,29/07/2022,12281,ZOONOSIS,Animales domésticos: crianza inadecuada,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,FINALIZADO,NO,14,-36.897.358,-60.309.986
7,29,2022,29/07/2022,12282,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,29/07/2022,PROCESO,NO,0,-36.921.677,-60.327.316
8,1,2022,01/08/2022,12283,OBRAS PÚBLICAS,Hidráulica: deterioro de boca de tormenta,DIRECCIÓN DE HIDRÁULICA,01/08/2022,PROCESO,NO,0,-36.890.530,-60.326.504
8,1,2022,01/08/2022,12284,HIGIENE Y CONTROL URBANO,Recolección de residuos inertes (escombros / poda / montículos),DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,143,-36.884.277,-60.323.822
8,1,2022,01/08/2022,12285,OBRAS PÚBLICAS,Nomenclador de calles: solicitar nuevo o reposición,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,01/08/2022,PROCESO,NO,0,-36.910.679,-60.309.898
8,1,2022,01/08/2022,12286,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,11/08/2022,Finalizado,NO,10,-36.906.101,-60.315.315
8,1,2022,01/08/2022,12287,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,09/08/2022,Finalizado,NO,8,-36.888.058,-60.336.945
8,1,2022,01/08/2022,12288,Obras públicas,Iluminación: lampara sin funcionamiento o deficiente,ATENCIÓN OLAVARRIA INTERACTIVA,02/08/2022,CANCELADO,NO,1,-36.923.187,-60.292.095
8,2,2022,02/08/2022,12289,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,Finalizado,NO,10,-36.922.218,-60.304.184
8,2,2022,02/08/2022,12290,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,02/08/2022,PROCESO,NO,0,-36.909.019,-60.322.807
8,2,2022,02/08/2022,12291,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,03/08/2022,PROCESO,NO,1,-36.888.042,-60.326.870
8,3,2022,03/08/2022,12292,HABILITACIONES,Higiene y limpieza comercial,DIRECCIÓN DE BROMATOLOGIA,08/08/2022,Finalizado,NO,5,-36.894.657,-60.312.832
8,4,2022,04/08/2022,12293,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,12/08/2022,Finalizado,NO,8,-36.878.071,-60.319.992
8,4,2022,04/08/2022,12294,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,140,-36.919.018,-60.331.383
8,5,2022,05/08/2022,12295,HABILITACIONES,Falta de habilitación,DIRECCIÓN DE HABILITACIONES,05/08/2022,PROCESO,NO,0,-36.890.247,-60.320.412
8,5,2022,05/08/2022,12296,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,05/08/2022,PROCESO,NO,0,-36.886.559,-60.311.684
8,5,2022,05/08/2022,12297,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,24/08/2022,Finalizado,NO,19,-36.861.862,-60.285.107
8,5,2022,05/08/2022,12298,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,05/08/2022,PROCESO,NO,0,-36.877.930,-60.338.863
8,5,2022,05/08/2022,12299,ZOONOSIS,Animales domésticos: denunciar mordeduras,DIRECCIÓN DE BROMATOLOGIA,11/08/2022,Finalizado,NO,6,-36.904.037,-60.323.311
8,5,2022,05/08/2022,12300,ATENCIÓN DEL PERSONAL MUNICIPAL,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,08/08/2022,CANCELADO,NO,3,-36.893.852,-60.323.093
8,8,2022,08/08/2022,12301,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,08/08/2022,PROCESO,NO,0,-36.903.164,-60.320.446
8,8,2022,08/08/2022,12302,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,08/08/2022,PROCESO,NO,0,-36.926.708,-60.292.175
8,8,2022,08/08/2022,12303,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,09/08/2022,PROCESO,NO,1,-36.906.834,-60.321.419
8,9,2022,09/08/2022,12304,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Mobiliario: daños en juego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,10/08/2022,PROCESO,NO,1,-36.911.495,-60.320.107
8,9,2022,09/08/2022,12305,ATENCIÓN DEL PERSONAL MUNICIPAL,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,10/08/2022,CANCELADO,NO,1,-36.887.985,-60.324.612
8,10,2022,10/08/2022,12306,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,08/09/2022,FINALIZADO,NO,29,-36.901.493,-60.332.630
8,10,2022,10/08/2022,12307,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,12/08/2022,Finalizado,NO,2,-36.891.445,-60.316.383
8,11,2022,11/08/2022,12308,OBRAS PÚBLICAS,Cloacas: rotura de caño,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,04/01/2023,FINALIZADO,NO,146,-36.896.484,-60.320.782
8,11,2022,11/08/2022,12309,CONTROL AMBIENTAL,Olores y humos: en una industria,DIRECCIÓN DE DESARROLLO SUSTENTABLE,12/08/2022,Finalizado,NO,1,-36.845.554,-60.281.204
8,11,2022,11/08/2022,12310,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,22/08/2022,Finalizado,NO,11,-36.878.632,-60.319.557
8,11,2022,11/08/2022,12311,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,22/08/2022,Finalizado,NO,11,-36.935.509,-60.148.861
8,12,2022,12/08/2022,12312,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,12/08/2022,PROCESO,NO,0,-36.899.929,-60.303.143
8,12,2022,12/08/2022,12313,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,29/08/2022,Finalizado,NO,17,-36.889.668,-60.321.064
8,16,2022,16/08/2022,12314,ATENCIÓN DEL PERSONAL MUNICIPAL,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,16/08/2022,CANCELADO,NO,0,-36.985.851,-60.274.689
8,16,2022,16/08/2022,12315,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolectores ensucian la vía pública,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,128,-36.927.593,-60.297.119
8,16,2022,16/08/2022,12316,HIGIENE Y CONTROL URBANO,En estado o inclinación peligrosa: árboles,DIRECCIÓN DE DEFENSA CIVIL,03/01/2023,FINALIZADO,NO,140,-36.883.831,-60.294.273
8,17,2022,17/08/2022,12317,HIGIENE Y CONTROL URBANO,Cestos públicos: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,26/08/2022,Finalizado,NO,9,-36.893.047,-60.327.465
8,17,2022,17/08/2022,12318,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,25/10/2022,FINALIZADO,NO,69,-36.923.561,-60.305.847
8,17,2022,17/08/2022,12319,Obras particulares,Obra en construcción: inseguridad física,DIRECCIÓN DE OBRAS PARTICULARES,17/08/2022,PROCESO,NO,0,-36.906.223,-60.328.655
8,17,2022,17/08/2022,12320,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,22/08/2022,Finalizado,NO,5,-36.885.826,-60.317.505
8,17,2022,17/08/2022,12321,Higiene y control urbano,Recolección de residuos domiliciarios: no hay recolección,ATENCIÓN OLAVARRIA INTERACTIVA,18/08/2022,CANCELADO,NO,1,-36.892.979,-60.327.660
8,18,2022,18/08/2022,12322,HABILITACIONES,Calidad de alimentos: venta de alimentos no aptos para consumo humano,DIRECCIÓN DE BROMATOLOGIA,22/08/2022,Finalizado,NO,4,-36.884.319,-60.325.111
8,19,2022,19/08/2022,12323,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,31/08/2022,Finalizado,NO,12,-36.888.008,-60.317.459
8,19,2022,19/08/2022,12324,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,26/08/2022,Finalizado,NO,7,-36.926.437,-60.294.720
8,20,2022,20/08/2022,12325,Higiene y control urbano,Recolección de residuos domiliciarios: no hay recolección,ATENCIÓN OLAVARRIA INTERACTIVA,22/08/2022,CANCELADO,NO,2,-36.919.018,-60.331.383
8,22,2022,22/08/2022,12326,OBRAS PÚBLICAS,Agua: rotura de caño,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,04/01/2023,FINALIZADO,NO,135,-36.886.177,-60.322.128
8,22,2022,22/08/2022,12327,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,30/08/2022,Finalizado,NO,8,-36.887.367,-60.350.300
8,22,2022,22/08/2022,12328,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,23/08/2022,Finalizado,NO,1,-36.916.904,-60.312.046
8,23,2022,23/08/2022,12329,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,12/09/2022,FINALIZADO,NO,20,-36.904.186,-60.309.326
8,23,2022,23/08/2022,12330,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,24/08/2022,Finalizado,NO,1,-36.880.119,-60.314.316
8,23,2022,23/08/2022,12331,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,01/09/2022,Finalizado,NO,9,-36.910.843,-60.346.401
8,23,2022,23/08/2022,12332,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Mobiliario: daños en juego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,23/08/2022,PROCESO,NO,0,-36.893.120,-60.331.947
8,23,2022,23/08/2022,12333,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,121,-36.919.018,-60.331.383
8,24,2022,24/08/2022,12334,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,08/09/2022,FINALIZADO,NO,15,-36.901.257,-60.311.062
8,24,2022,24/08/2022,12335,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Otra situación no contemplada,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,24/08/2022,PROCESO,NO,0,-36.914.665,-60.325.043
8,25,2022,25/08/2022,12336,OBRAS PÚBLICAS,Nomenclador de calles: solicitar nuevo o reposición,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,25/08/2022,PROCESO,NO,0,-36.716.827,-60.618.988
8,25,2022,25/08/2022,12337,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,25/08/2022,PROCESO,NO,0,-36.733.868,-60.595.730
8,25,2022,25/08/2022,12338,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,25/08/2022,PROCESO,NO,0,-36.907.364,-60.312.325
8,25,2022,25/08/2022,12339,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,05/09/2022,Finalizado,NO,11,-36.935.585,-60.152.081
8,25,2022,25/08/2022,12340,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Otra situación no contemplada,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,25/08/2022,PROCESO,NO,0,-36.909.992,-60.309.200
8,25,2022,25/08/2022,12341,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,29/08/2022,Finalizado,NO,4,-36.895.424,-60.295.456
8,26,2022,26/08/2022,12342,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,26/08/2022,PROCESO,NO,0,-36.908.951,-60.294.537
8,26,2022,26/08/2022,12343,VIALIDAD,Otra situación no contemplada,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,29/08/2022,PROCESO,NO,3,-36.919.498,-60.324.383
8,28,2022,28/08/2022,12344,Higiene y control urbano,Recolección de residuos domiliciarios: no hay recolección,ATENCIÓN OLAVARRIA INTERACTIVA,29/08/2022,CANCELADO,NO,1,-36.919.018,-60.331.383
8,28,2022,28/08/2022,12345,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/09/2022,FINALIZADO,NO,25,-36.906.872,-60.321.304
8,29,2022,29/08/2022,12346,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,115,-36.902.180,-60.182.423
8,29,2022,29/08/2022,12347,OBRAS PÚBLICAS,Otra situación no contemplada,DIRECCIÓN DE MANTENIMIENTO URBANO,29/08/2022,PROCESO,NO,0,-36.902.180,-60.182.423
8,29,2022,29/08/2022,12348,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,29/08/2022,PROCESO,NO,0,-36.914.509,-60.321.774
8,29,2022,29/08/2022,12349,TRANSPORTE  PÚBLICO,Incumplimiento de frecuencia,SUBSECRETARÍA DE GOBIERNO,29/08/2022,PROCESO,NO,0,-36.892.784,-60.320.641
8,29,2022,29/08/2022,12350,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,17/10/2022,FINALIZADO,NO,49,-36.921.936,-60.320.568
8,29,2022,29/08/2022,12351,HIGIENE Y CONTROL URBANO,Recolección de residuos inertes (escombros / poda / montículos),DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,115,-36.914.997,-60.321.339
8,29,2022,29/08/2022,12352,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,30/09/2022,FINALIZADO,NO,32,-36.904.984,-60.340.103
8,29,2022,29/08/2022,12353,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,29/08/2022,PROCESO,NO,0,-36.917.328,-60.321.655
8,29,2022,29/08/2022,12354,HIGIENE Y CONTROL URBANO,Recolección de residuos inertes (escombros / poda / montículos),DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,115,-36.926.437,-60.294.720
8,29,2022,29/08/2022,12355,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,ATENCIÓN OLAVARRIA INTERACTIVA,30/08/2022,CANCELADO,NO,1,-36.897.690,-60.329.647
8,30,2022,30/08/2022,12356,Tránsito,Estacionamiento: vehículos abandonados,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,31/08/2022,FINALIZADO,NO,1,-36.888.981,-60.305.267
8,30,2022,30/08/2022,12357,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,30/08/2022,FINALIZADO,NO,0,-36.916.710,-60.312.279
8,31,2022,31/08/2022,12358,HIGIENE Y CONTROL URBANO,"Ruidos molestos: en industria, taller o comercio",DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,31/08/2022,FINALIZADO,NO,0,-36.902.596,-60.317.741
8,31,2022,31/08/2022,12359,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,31/08/2022,PROCESO,NO,0,-36.899.460,-60.299.095
8,31,2022,31/08/2022,12360,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,05/09/2022,FINALIZADO,NO,5,-36.894.756,-60.295.982
8,31,2022,31/08/2022,12361,HIGIENE Y CONTROL URBANO,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,05/09/2022,FINALIZADO,NO,5,-36.891.750,-60.307.884
8,31,2022,31/08/2022,12362,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,23/09/2022,FINALIZADO,NO,23,-36.948.910,-60.268.841
8,31,2022,31/08/2022,12363,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/09/2022,FINALIZADO,NO,22,-36.909.313,-60.288.448
8,31,2022,31/08/2022,12364,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,31/08/2022,PROCESO,NO,0,-36.881.771,-60.340.450
8,31,2022,31/08/2022,12365,OBRAS PÚBLICAS,Calles urbanas: Pedido de camión regador,DIRECCIÓN DE MANTENIMIENTO URBANO,31/08/2022,PROCESO,NO,0,-36.881.771,-60.340.450
8,31,2022,31/08/2022,12366,Higiene y control urbano,Recolección de residuos domiliciarios: no hay recolección,ATENCIÓN OLAVARRIA INTERACTIVA,01/09/2022,CANCELADO,NO,1,-36.906.872,-60.321.304
9,1,2022,01/09/2022,12367,TRANSPORTE  PÚBLICO,Incumplimiento de frecuencia,SUBSECRETARÍA DE GOBIERNO,01/09/2022,PROCESO,NO,0,-36.900.536,-60.324.215
9,1,2022,01/09/2022,12368,TRANSPORTE  PÚBLICO,Incumplimiento de frecuencia,SUBSECRETARÍA DE GOBIERNO,01/09/2022,PROCESO,NO,0,-36.894.474,-60.343.246
9,1,2022,01/09/2022,12369,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,01/09/2022,PROCESO,NO,0,-36.889.370,-60.328.156
9,1,2022,01/09/2022,12370,HIGIENE Y CONTROL URBANO,Basural a cielo abierto,DIRECCIÓN DE MANTENIMIENTO URBANO,01/09/2022,PROCESO,NO,0,-36.859.280,-60.334.740
9,1,2022,01/09/2022,12371,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,08/09/2022,FINALIZADO,NO,7,-36.866.299,-60.336.292
9,1,2022,01/09/2022,12372,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,15/09/2022,FINALIZADO,NO,14,-36.920.650,-60.295.547
9,1,2022,01/09/2022,12373,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,01/09/2022,PROCESO,NO,0,-36.920.650,-60.295.547
9,2,2022,02/09/2022,12374,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,20/09/2022,FINALIZADO,NO,18,-36.906.872,-60.321.304
9,3,2022,03/09/2022,12375,CONTROL AMBIENTAL,"Ruidos molestos: en industria, taller o comercio",DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,09/09/2022,FINALIZADO,NO,6,-36.902.596,-60.317.741
9,3,2022,03/09/2022,12376,ATENCIÓN DEL PERSONAL MUNICIPAL,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,05/09/2022,CANCELADO,NO,2,-36.893.257,-60.321.690
9,5,2022,05/09/2022,12377,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/09/2022,FINALIZADO,NO,17,-36.902.554,-60.296.673
9,5,2022,05/09/2022,12378,Obras particulares,Obra en construcción: invasión de propiedad privada o vía pública,DIRECCIÓN DE OBRAS PARTICULARES,06/09/2022,FINALIZADO,NO,1,-36.896.275,-60.344.173
9,5,2022,05/09/2022,12379,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,23/09/2022,FINALIZADO,NO,18,-36.906.006,-60.342.205
9,5,2022,05/09/2022,12380,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,08/09/2022,FINALIZADO,NO,3,-36.895.393,-60.316.723
9,5,2022,05/09/2022,12381,HIGIENE Y CONTROL URBANO,Basural a cielo abierto,DIRECCIÓN DE MANTENIMIENTO URBANO,05/09/2022,PROCESO,NO,0,-36.864.338,-60.305.168
9,5,2022,05/09/2022,12382,HIGIENE Y CONTROL URBANO,Recolección de residuos inertes (escombros / poda / montículos),DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,108,-36.880.470,-60.319.256
9,5,2022,05/09/2022,12383,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,22/09/2022,FINALIZADO,NO,17,-36.978.546,-60.272.961
9,6,2022,06/09/2022,12384,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,06/09/2022,PROCESO,NO,0,-36.902.222,-60.311.695
9,6,2022,06/09/2022,12385,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,15/09/2022,FINALIZADO,NO,9,-36.902.313,-60.311.642
9,6,2022,06/09/2022,12386,OBRAS PÚBLICAS,Cloacas: daños a privados por obra pública,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,06/09/2022,PROCESO,NO,0,-36.897.717,-60.307.209
9,6,2022,06/09/2022,12387,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,06/09/2022,PROCESO,NO,0,-36.924.320,-60.292.812
9,6,2022,06/09/2022,12388,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Mobiliario: daños en juego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,06/09/2022,PROCESO,NO,0,-36.891.476,-60.336.994
9,6,2022,06/09/2022,12389,HABILITACIONES,Higiene y limpieza comercial,DIRECCIÓN DE BROMATOLOGIA,12/09/2022,FINALIZADO,NO,6,-36.887.394,-60.325.512
9,7,2022,07/09/2022,12390,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,12/09/2022,FINALIZADO,NO,5,-36.895.393,-60.316.723
